,rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency,thstrm_add_amount,frmtrm_add_amount
204,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기3분기,2017.01.01 ~ 2017.09.30,"312,084,238,444",제 18 기3분기,2016.01.01 ~ 2016.09.30,"282,298,051,525",,,,25,KRW,"888,095,049,928","811,789,550,047"
205,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기3분기,2017.01.01 ~ 2017.09.30,"321,026,028,996",제 18 기3분기,2016.01.01 ~ 2016.09.30,"288,045,044,834",,,,27,KRW,"932,935,620,900","855,678,918,673"
206,20171114001543,11014,2017,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기3분기,2017.01.01 ~ 2017.09.30,"215,798,264,368",제 18 기3분기,2016.01.01 ~ 2016.09.30,"198,000,157,034",,,,29,KRW,"598,094,544,541","576,259,809,795"
207,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 19 기3분기말,2017.09.30 현재,"2,264,782,790,822",제 18 기말,2016.12.31 현재,"2,108,036,835,289",,,,2,KRW,,
208,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기3분기말,2017.09.30 현재,"2,726,578,425,910",제 18 기말,2016.12.31 현재,"1,748,453,838,642",,,,4,KRW,,
209,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 19 기3분기말,2017.09.30 현재,"4,991,361,216,732",제 18 기말,2016.12.31 현재,"3,856,490,673,931",,,,6,KRW,,
210,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 19 기3분기말,2017.09.30 현재,"1,004,090,261,640",제 18 기말,2016.12.31 현재,"875,568,258,127",,,,8,KRW,,
211,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기3분기말,2017.09.30 현재,"272,780,255,478",제 18 기말,2016.12.31 현재,"271,506,512,177",,,,10,KRW,,
212,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 19 기3분기말,2017.09.30 현재,"1,276,870,517,118",제 18 기말,2016.12.31 현재,"1,147,074,770,304",,,,12,KRW,,
213,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 19 기3분기말,2017.09.30 현재,"16,481,339,500",제 18 기말,2016.12.31 현재,"16,481,339,500",,,,15,KRW,,
214,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기3분기말,2017.09.30 현재,"4,538,152,216,708",제 18 기말,2016.12.31 현재,"3,925,393,924,603",,,,19,KRW,,
215,20171114001543,11014,2017,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 19 기3분기말,2017.09.30 현재,"3,714,490,699,614",제 18 기말,2016.12.31 현재,"2,709,415,903,627",,,,22,KRW,,
216,20171114001543,11014,2017,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 19 기3분기,2017.01.01 ~ 2017.09.30,"746,424,800,067",제 18 기3분기,2016.01.01 ~ 2016.09.30,"616,505,707,268",,,,24,KRW,"2,134,816,211,283","1,817,790,504,509"
217,20171114001543,11014,2017,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 19 기3분기,2017.01.01 ~ 2017.09.30,"300,659,096,293",제 18 기3분기,2016.01.01 ~ 2016.09.30,"238,976,518,021",,,,26,KRW,"860,334,238,459","689,007,176,999"
218,20171114001543,11014,2017,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기3분기,2017.01.01 ~ 2017.09.30,"294,072,316,758",제 18 기3분기,2016.01.01 ~ 2016.09.30,"249,001,620,404",,,,28,KRW,"867,232,517,078","711,409,140,169"
219,20171114001543,11014,2017,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기3분기,2017.01.01 ~ 2017.09.30,"220,678,324,637",제 18 기3분기,2016.01.01 ~ 2016.09.30,"192,458,528,141",,,,30,KRW,"645,339,476,208","545,227,534,867"
220,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 20 기,2018.12.31 현재,"5,385,569,586,465",제 19 기,2017.12.31 현재,"4,784,227,776,883",제 18 기,2016.12.31 현재,"4,199,933,246,655",1,KRW,,
221,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 20 기,2018.12.31 현재,"4,495,621,322,859",제 19 기,2017.12.31 현재,"3,235,023,783,031",제 18 기,2016.12.31 현재,"2,170,701,933,937",3,KRW,,
222,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 20 기,2018.12.31 현재,"9,881,190,909,324",제 19 기,2017.12.31 현재,"8,019,251,559,914",제 18 기,2016.12.31 현재,"6,370,635,180,592",5,KRW,,
223,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 20 기,2018.12.31 현재,"2,619,671,652,587",제 19 기,2017.12.31 현재,"2,302,730,294,235",제 18 기,2016.12.31 현재,"1,803,925,551,271",7,KRW,,
224,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 20 기,2018.12.31 현재,"1,312,378,743,444",제 19 기,2017.12.31 현재,"411,335,030,730",제 18 기,2016.12.31 현재,"437,110,766,381",9,KRW,,
225,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 20 기,2018.12.31 현재,"3,932,050,396,031",제 19 기,2017.12.31 현재,"2,714,065,324,965",제 18 기,2016.12.31 현재,"2,241,036,317,652",11,KRW,,
226,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 20 기,2018.12.31 현재,"16,481,339,500",제 19 기,2017.12.31 현재,"16,481,339,500",제 18 기,2016.12.31 현재,"16,481,339,500",13,KRW,,
227,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 20 기,2018.12.31 현재,"5,229,202,813,045",제 19 기,2017.12.31 현재,"4,555,517,868,323",제 18 기,2016.12.31 현재,"3,810,189,403,596",17,KRW,,
228,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 20 기,2018.12.31 현재,"5,949,140,513,293",제 19 기,2017.12.31 현재,"5,305,186,234,949",제 18 기,2016.12.31 현재,"4,129,598,862,940",21,KRW,,
229,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 20 기,2018.01.01 ~ 2018.12.31,"5,586,904,533,355",제 19 기,2017.01.01 ~ 2017.12.31,"4,678,468,928,032",제 18 기,2016.01.01 ~ 2016.12.31,"4,022,629,619,982",23,KRW,,
230,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 20 기,2018.01.01 ~ 2018.12.31,"942,532,561,543",제 19 기,2017.01.01 ~ 2017.12.31,"1,179,187,806,331",제 18 기,2016.01.01 ~ 2016.12.31,"1,102,040,475,792",25,KRW,,
231,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기,2018.01.01 ~ 2018.12.31,"1,111,672,274,838",제 19 기,2017.01.01 ~ 2017.12.31,"1,195,828,988,960",제 18 기,2016.01.01 ~ 2016.12.31,"1,131,770,948,917",27,KRW,,
232,20190401004489,11011,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 20 기,2018.01.01 ~ 2018.12.31,"627,901,873,332",제 19 기,2017.01.01 ~ 2017.12.31,"770,101,670,207",제 18 기,2016.01.01 ~ 2016.12.31,"759,072,951,187",29,KRW,,
233,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 20 기,2018.12.31 현재,"1,226,980,759,079",제 19 기,2017.12.31 현재,"2,629,855,599,793",제 18 기,2016.12.31 현재,"2,108,036,835,289",2,KRW,,
234,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 20 기,2018.12.31 현재,"4,701,611,694,177",제 19 기,2017.12.31 현재,"2,712,498,982,568",제 18 기,2016.12.31 현재,"1,748,453,838,642",4,KRW,,
235,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 20 기,2018.12.31 현재,"5,928,592,453,256",제 19 기,2017.12.31 현재,"5,342,354,582,361",제 18 기,2016.12.31 현재,"3,856,490,673,931",6,KRW,,
236,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 20 기,2018.12.31 현재,"1,210,779,989,603",제 19 기,2017.12.31 현재,"1,266,827,512,521",제 18 기,2016.12.31 현재,"875,568,258,127",8,KRW,,
237,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 20 기,2018.12.31 현재,"160,930,619,841",제 19 기,2017.12.31 현재,"141,666,445,169",제 18 기,2016.12.31 현재,"271,506,512,177",10,KRW,,
238,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 20 기,2018.12.31 현재,"1,371,710,609,444",제 19 기,2017.12.31 현재,"1,408,493,957,690",제 18 기,2016.12.31 현재,"1,147,074,770,304",12,KRW,,
239,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 20 기,2018.12.31 현재,"16,481,339,500",제 19 기,2017.12.31 현재,"16,481,339,500",제 18 기,2016.12.31 현재,"16,481,339,500",15,KRW,,
240,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 20 기,2018.12.31 현재,"5,655,540,684,179",제 19 기,2017.12.31 현재,"4,733,331,885,906",제 18 기,2016.12.31 현재,"3,925,393,924,603",19,KRW,,
241,20190401004489,11011,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 20 기,2018.12.31 현재,"4,556,881,843,812",제 19 기,2017.12.31 현재,"3,933,860,624,671",제 18 기,2016.12.31 현재,"2,709,415,903,627",22,KRW,,
242,20190401004489,11011,2018,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 20 기,2018.01.01 ~ 2018.12.31,"3,459,014,042,545",제 19 기,2017.01.01 ~ 2017.12.31,"2,930,661,324,862",제 18 기,2016.01.01 ~ 2016.12.31,"2,496,498,317,219",24,KRW,,
243,20190401004489,11011,2018,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 20 기,2018.01.01 ~ 2018.12.31,"1,263,548,953,129",제 19 기,2017.01.01 ~ 2017.12.31,"1,178,237,472,725",제 18 기,2016.01.01 ~ 2016.12.31,"968,350,907,579",26,KRW,,
244,20190401004489,11011,2018,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기,2018.01.01 ~ 2018.12.31,"1,223,469,798,456",제 19 기,2017.01.01 ~ 2017.12.31,"1,162,998,025,800",제 18 기,2016.01.01 ~ 2016.12.31,"909,725,429,730",28,KRW,,
245,20190401004489,11011,2018,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 20 기,2018.01.01 ~ 2018.12.31,"900,422,759,591",제 19 기,2017.01.01 ~ 2017.12.31,"849,412,352,708",제 18 기,2016.01.01 ~ 2016.12.31,"651,815,939,406",30,KRW,,
246,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 20 기반기말,2018.06.30 현재,"4,588,634,510,533",제 19 기말,2017.12.31 현재,"4,784,227,776,883",,,,1,KRW,,
247,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 20 기반기말,2018.06.30 현재,"3,940,161,454,951",제 19 기말,2017.12.31 현재,"3,235,023,783,031",,,,3,KRW,,
248,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 20 기반기말,2018.06.30 현재,"8,528,795,965,484",제 19 기말,2017.12.31 현재,"8,019,251,559,914",,,,5,KRW,,
249,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 20 기반기말,2018.06.30 현재,"2,341,942,708,546",제 19 기말,2017.12.31 현재,"2,302,730,294,235",,,,7,KRW,,
250,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 20 기반기말,2018.06.30 현재,"503,469,472,974",제 19 기말,2017.12.31 현재,"411,335,030,730",,,,9,KRW,,
251,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 20 기반기말,2018.06.30 현재,"2,845,412,181,520",제 19 기말,2017.12.31 현재,"2,714,065,324,965",,,,11,KRW,,
252,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 20 기반기말,2018.06.30 현재,"16,481,339,500",제 19 기말,2017.12.31 현재,"16,481,339,500",,,,13,KRW,,
253,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 20 기반기말,2018.06.30 현재,"4,997,848,812,303",제 19 기말,2017.12.31 현재,"4,555,517,868,323",,,,17,KRW,,
254,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 20 기반기말,2018.06.30 현재,"5,683,383,783,964",제 19 기말,2017.12.31 현재,"5,305,186,234,949",,,,21,KRW,,
255,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 20 기반기,2018.01.01 ~ 2018.06.30,"1,363,615,953,332",제 19 기반기,2017.01.01 ~ 2017.06.30,"1,129,631,366,847",,,,23,KRW,"2,672,675,817,580","2,211,878,648,043"
256,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 20 기반기,2018.01.01 ~ 2018.06.30,"250,583,189,279",제 19 기반기,2017.01.01 ~ 2017.06.30,"285,213,522,180",,,,25,KRW,"507,563,753,149","576,010,811,484"
257,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기반기,2018.01.01 ~ 2018.06.30,"388,383,162,653",제 19 기반기,2017.01.01 ~ 2017.06.30,"305,145,802,672",,,,27,KRW,"644,048,926,455","611,909,591,904"
258,20181114002072,11012,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 20 기반기,2018.01.01 ~ 2018.06.30,"281,758,577,701",제 19 기반기,2017.01.01 ~ 2017.06.30,"171,420,229,303",,,,29,KRW,"435,510,231,739","382,296,280,173"
259,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 20 기반기말,2018.06.30 현재,"2,413,355,538,912",제 19 기말,2017.12.31 현재,"2,629,855,599,793",,,,2,KRW,,
260,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 20 기반기말,2018.06.30 현재,"3,148,443,887,907",제 19 기말,2017.12.31 현재,"2,712,498,982,568",,,,4,KRW,,
261,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 20 기반기말,2018.06.30 현재,"5,561,799,426,819",제 19 기말,2017.12.31 현재,"5,342,354,582,361",,,,6,KRW,,
262,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 20 기반기말,2018.06.30 현재,"1,231,146,762,221",제 19 기말,2017.12.31 현재,"1,266,827,512,521",,,,8,KRW,,
263,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 20 기반기말,2018.06.30 현재,"165,594,876,228",제 19 기말,2017.12.31 현재,"141,666,445,169",,,,10,KRW,,
264,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 20 기반기말,2018.06.30 현재,"1,396,741,638,449",제 19 기말,2017.12.31 현재,"1,408,493,957,690",,,,12,KRW,,
265,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 20 기반기말,2018.06.30 현재,"16,481,339,500",제 19 기말,2017.12.31 현재,"16,481,339,500",,,,15,KRW,,
266,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 20 기반기말,2018.06.30 현재,"5,212,662,965,365",제 19 기말,2017.12.31 현재,"4,733,331,885,906",,,,19,KRW,,
267,20181114002072,11012,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 20 기반기말,2018.06.30 현재,"4,165,057,788,370",제 19 기말,2017.12.31 현재,"3,933,860,624,671",,,,22,KRW,,
268,20181114002072,11012,2018,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 20 기반기,2018.01.01 ~ 2018.06.30,"861,041,232,794",제 19 기반기,2017.01.01 ~ 2017.06.30,"709,482,369,690",,,,24,KRW,"1,671,650,198,548","1,388,391,411,216"
269,20181114002072,11012,2018,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 20 기반기,2018.01.01 ~ 2018.06.30,"310,044,929,827",제 19 기반기,2017.01.01 ~ 2017.06.30,"288,335,667,591",,,,26,KRW,"603,799,860,508","559,675,142,166"
270,20181114002072,11012,2018,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기반기,2018.01.01 ~ 2018.06.30,"338,679,276,191",제 19 기반기,2017.01.01 ~ 2017.06.30,"290,306,641,526",,,,28,KRW,"621,250,367,296","573,160,200,320"
271,20181114002072,11012,2018,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 20 기반기,2018.01.01 ~ 2018.06.30,"254,333,652,521",제 19 기반기,2017.01.01 ~ 2017.06.30,"211,651,853,544",,,,30,KRW,"466,620,677,603","424,661,151,571"
272,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 20 기1분기말,2018.03.31 현재,"4,699,863,039,080",제 19 기말,2017.12.31 현재,"4,784,227,776,883",,,,1,KRW,,
273,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 20 기1분기말,2018.03.31 현재,"3,667,525,475,014",제 19 기말,2017.12.31 현재,"3,235,023,783,031",,,,3,KRW,,
274,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 20 기1분기말,2018.03.31 현재,"8,367,388,514,094",제 19 기말,2017.12.31 현재,"8,019,251,559,914",,,,5,KRW,,
275,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 20 기1분기말,2018.03.31 현재,"2,511,730,430,285",제 19 기말,2017.12.31 현재,"2,302,730,294,235",,,,7,KRW,,
276,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 20 기1분기말,2018.03.31 현재,"477,802,517,194",제 19 기말,2017.12.31 현재,"411,335,030,730",,,,9,KRW,,
277,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 20 기1분기말,2018.03.31 현재,"2,989,532,947,479",제 19 기말,2017.12.31 현재,"2,714,065,324,965",,,,11,KRW,,
278,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 20 기1분기말,2018.03.31 현재,"16,481,339,500",제 19 기말,2017.12.31 현재,"16,481,339,500",,,,13,KRW,,
279,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 20 기1분기말,2018.03.31 현재,"4,733,637,019,321",제 19 기말,2017.12.31 현재,"4,555,517,868,323",,,,17,KRW,,
280,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 20 기1분기말,2018.03.31 현재,"5,377,855,566,615",제 19 기말,2017.12.31 현재,"5,305,186,234,949",,,,21,KRW,,
281,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 20 기1분기,2018.01.01 ~ 2018.03.31,"1,309,059,864,248",제 19 기1분기,2017.01.01 ~ 2017.03.31,"1,082,247,281,196",,,,23,KRW,"1,309,059,864,248","1,082,247,281,196"
282,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 20 기1분기,2018.01.01 ~ 2018.03.31,"256,980,563,870",제 19 기1분기,2017.01.01 ~ 2017.03.31,"290,797,289,304",,,,25,KRW,"256,980,563,870","290,797,289,304"
283,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기1분기,2018.01.01 ~ 2018.03.31,"255,665,763,802",제 19 기1분기,2017.01.01 ~ 2017.03.31,"306,763,789,232",,,,27,KRW,"255,665,763,802","306,763,789,232"
284,20180515002682,11013,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 20 기1분기,2018.01.01 ~ 2018.03.31,"153,751,654,038",제 19 기1분기,2017.01.01 ~ 2017.03.31,"210,876,050,870",,,,29,KRW,"153,751,654,038","210,876,050,870"
285,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,유동자산,제 20 기1분기말,2018.03.31 현재,"2,439,076,765,190",제 19 기말,2017.12.31 현재,"2,629,855,599,793",,,,2,KRW,,
286,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,비유동자산,제 20 기1분기말,2018.03.31 현재,"3,045,029,493,820",제 19 기말,2017.12.31 현재,"2,712,498,982,568",,,,4,KRW,,
287,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자산총계,제 20 기1분기말,2018.03.31 현재,"5,484,106,259,010",제 19 기말,2017.12.31 현재,"5,342,354,582,361",,,,6,KRW,,
288,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,유동부채,제 20 기1분기말,2018.03.31 현재,"1,408,137,243,965",제 19 기말,2017.12.31 현재,"1,266,827,512,521",,,,8,KRW,,
289,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,비유동부채,제 20 기1분기말,2018.03.31 현재,"148,279,797,474",제 19 기말,2017.12.31 현재,"141,666,445,169",,,,10,KRW,,
290,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,부채총계,제 20 기1분기말,2018.03.31 현재,"1,556,417,041,439",제 19 기말,2017.12.31 현재,"1,408,493,957,690",,,,12,KRW,,
291,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자본금,제 20 기1분기말,2018.03.31 현재,"16,481,339,500",제 19 기말,2017.12.31 현재,"16,481,339,500",,,,15,KRW,,
292,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,이익잉여금,제 20 기1분기말,2018.03.31 현재,"4,958,329,312,844",제 19 기말,2017.12.31 현재,"4,733,331,885,906",,,,19,KRW,,
293,20180515002682,11013,2018,00266961,035420,OFS,재무제표,BS,재무상태표,자본총계,제 20 기1분기말,2018.03.31 현재,"3,927,689,217,571",제 19 기말,2017.12.31 현재,"3,933,860,624,671",,,,22,KRW,,
294,20180515002682,11013,2018,00266961,035420,OFS,재무제표,IS,손익계산서,매출액,제 20 기1분기,2018.01.01 ~ 2018.03.31,"810,608,965,754",제 19 기1분기,2017.01.01 ~ 2017.03.31,"678,909,041,526",,,,24,KRW,"810,608,965,754","678,909,041,526"
295,20180515002682,11013,2018,00266961,035420,OFS,재무제표,IS,손익계산서,영업이익,제 20 기1분기,2018.01.01 ~ 2018.03.31,"293,754,930,681",제 19 기1분기,2017.01.01 ~ 2017.03.31,"271,339,474,575",,,,26,KRW,"293,754,930,681","271,339,474,575"
296,20180515002682,11013,2018,00266961,035420,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기1분기,2018.01.01 ~ 2018.03.31,"282,571,091,105",제 19 기1분기,2017.01.01 ~ 2017.03.31,"282,853,558,794",,,,28,KRW,"282,571,091,105","282,853,558,794"
297,20180515002682,11013,2018,00266961,035420,OFS,재무제표,IS,손익계산서,당기순이익,제 20 기1분기,2018.01.01 ~ 2018.03.31,"212,287,025,082",제 19 기1분기,2017.01.01 ~ 2017.03.31,"213,009,298,027",,,,30,KRW,"212,287,025,082","213,009,298,027"
298,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동자산,제 20 기3분기말,2018.09.30 현재,"5,671,008,556,417",제 19 기말,2017.12.31 현재,"4,784,227,776,883",,,,1,KRW,,
299,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동자산,제 20 기3분기말,2018.09.30 현재,"4,243,234,237,035",제 19 기말,2017.12.31 현재,"3,235,023,783,031",,,,3,KRW,,
300,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자산총계,제 20 기3분기말,2018.09.30 현재,"9,914,242,793,452",제 19 기말,2017.12.31 현재,"8,019,251,559,914",,,,5,KRW,,
301,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,유동부채,제 20 기3분기말,2018.09.30 현재,"2,863,671,774,187",제 19 기말,2017.12.31 현재,"2,302,730,294,235",,,,7,KRW,,
302,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,비유동부채,제 20 기3분기말,2018.09.30 현재,"1,174,594,272,939",제 19 기말,2017.12.31 현재,"411,335,030,730",,,,9,KRW,,
303,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,부채총계,제 20 기3분기말,2018.09.30 현재,"4,038,266,047,126",제 19 기말,2017.12.31 현재,"2,714,065,324,965",,,,11,KRW,,
304,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본금,제 20 기3분기말,2018.09.30 현재,"16,481,339,500",제 19 기말,2017.12.31 현재,"16,481,339,500",,,,13,KRW,,
305,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 20 기3분기말,2018.09.30 현재,"5,096,818,236,266",제 19 기말,2017.12.31 현재,"4,555,517,868,323",,,,17,KRW,,
306,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,BS,재무상태표,자본총계,제 20 기3분기말,2018.09.30 현재,"5,875,976,746,326",제 19 기말,2017.12.31 현재,"5,305,186,234,949",,,,21,KRW,,
307,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,매출액,제 20 기3분기,2018.01.01 ~ 2018.09.30,"1,397,713,834,674",제 19 기3분기,2017.01.01 ~ 2017.09.30,"1,200,676,275,220",,,,23,KRW,"4,070,389,652,254","3,412,554,923,263"
308,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,영업이익,제 20 기3분기,2018.01.01 ~ 2018.09.30,"221,718,402,565",제 19 기3분기,2017.01.01 ~ 2017.09.30,"312,084,238,444",,,,25,KRW,"729,282,155,714","888,095,049,928"
309,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 20 기3분기,2018.01.01 ~ 2018.09.30,"186,811,512,486",제 19 기3분기,2017.01.01 ~ 2017.09.30,"321,026,028,996",,,,27,KRW,"830,860,438,941","932,935,620,900"
310,20181114002026,11014,2018,00266961,035420,CFS,연결재무제표,IS,손익계산서,당기순이익,제 20 기3분기,2018.01.01 ~ 2018.09.30,"68,386,763,908",제 19 기3분기,2017.01.01 ~ 2017.09.30,"215,798,264,368",,,,29,KRW,"503,896,995,647","598,094,544,541"
